Unnamed: 0,text,category,topic_food,score_food,topic_place,score_place,topic_price,score_price,topic_service,score_service,topic_count,main_topics,primary_topic,primary_score,sentiment_food,sentiment_place,sentiment_price,sentiment_service
1873,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,food,1,0.3365492224693298,1,0.3801982402801513,0,0.0,0,0.0,2,"food, place",place,0.3801982402801513,Positive,Neutral,Not Found,Not Found
1874,Food was OK - fish was cooked well.,food,1,0.412252128124237,0,0.0,0,0.0,0,0.0,1,food,food,0.412252128124237,Neutral,Not Found,Not Found,Not Found
1875,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,food,1,0.2396226227283477,0,0.0,0,0.0,0,0.0,1,food,food,0.2396226227283477,Positive,Not Found,Not Found,Not Found
1876,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,food,0,0.0,0,0.0,1,0.1100085228681564,0,0.0,1,price,price,0.1100085228681564,Not Found,Not Found,Neutral,Not Found
1877,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",food,1,0.4721238017082214,1,0.3187672793865204,0,0.0,0,0.0,2,"food, place",food,0.4721238017082214,Neutral,Neutral,Not Found,Not Found
1878,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,food,1,0.3121955394744873,0,0.0,0,0.0,0,0.0,1,food,food,0.3121955394744873,Neutral,Not Found,Not Found,Not Found
1879,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",food,1,0.3494098782539367,0,0.0,1,0.3697065114974975,0,0.0,2,"food, price",price,0.3697065114974975,Neutral,Not Found,Negative,Not Found
1880,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,1,0.2549782395362854,0,0.0,0,0.0,0,0.0,1,food,food,0.2549782395362854,Neutral,Not Found,Not Found,Not Found
1881,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,food,1,0.2718234658241272,0,0.0,0,0.0,0,0.0,1,food,food,0.2718234658241272,Positive,Not Found,Not Found,Not Found
1882,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",food,1,0.447739839553833,1,0.4704843759536743,0,0.0,1,0.3502632081508636,3,"food, place, service",place,0.4704843759536743,Positive,Neutral,Not Found,Positive
1883,Salads were fantastic.,food,1,0.3277033865451813,0,0.0,0,0.0,0,0.0,1,food,food,0.3277033865451813,Neutral,Not Found,Not Found,Not Found
1884,The owners and employees are friendly and their pizza is fantastic.,food,1,0.3211331367492676,1,0.4157476425170898,0,0.0,1,0.378242552280426,3,"food, place, service",place,0.4157476425170898,Neutral,Neutral,Not Found,Neutral
1885,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food,1,0.3437177538871765,0,0.0,0,0.0,0,0.0,1,food,food,0.3437177538871765,Positive,Not Found,Not Found,Not Found
1886,The food is authentic Italian - delicious!,food,1,0.4011916518211365,1,0.308572381734848,0,0.0,0,0.0,2,"food, place",food,0.4011916518211365,Positive,Neutral,Not Found,Not Found
1887,skip dessert.,food,1,0.1630278080701828,0,0.0,0,0.0,0,0.0,1,food,food,0.1630278080701828,Neutral,Not Found,Not Found,Not Found
1888,It's all about the food !!,food,1,0.5064003467559814,1,0.3502762019634247,0,0.0,0,0.0,2,"food, place",food,0.5064003467559814,Positive,Positive,Not Found,Not Found
1889,"stick with the chicken, beef, and lamb dishes.",food,1,0.4251131415367126,0,0.0,0,0.0,0,0.0,1,food,food,0.4251131415367126,Neutral,Not Found,Not Found,Not Found
1890,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",food,1,0.5351809859275818,1,0.4309235215187073,0,0.0,1,0.3661172091960907,3,"food, place, service",food,0.5351809859275818,Neutral,Neutral,Not Found,Positive
1891,"Bottom line: B+ for the food, F for the service.",food,1,0.323510468006134,1,0.3070523738861084,0,0.0,1,0.3776131868362427,3,"food, place, service",service,0.3776131868362427,Positive,Positive,Not Found,Negative
1892,"Stick to dimsum, not super overpriced noodles.",food,1,0.1885972917079925,0,0.0,0,0.0,0,0.0,1,food,food,0.1885972917079925,Neutral,Not Found,Not Found,Not Found
1893,delicious simple food in nice outdoor atmosphere.,food,1,0.3963256776332855,1,0.35859215259552,0,0.0,0,0.0,2,"food, place",food,0.3963256776332855,Positive,Positive,Not Found,Not Found
1894,"The food is good, but very expensive for the casualness of it.",food,1,0.4641842246055603,1,0.3771690130233764,0,0.0,0,0.0,2,"food, place",food,0.4641842246055603,Positive,Negative,Not Found,Not Found
1895,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,food,1,0.246364414691925,0,0.0,0,0.0,0,0.0,1,food,food,0.246364414691925,Neutral,Not Found,Not Found,Not Found
1896,Try sushimi cucumber roll.,food,1,0.1665003299713134,0,0.0,0,0.0,0,0.0,1,food,food,0.1665003299713134,Neutral,Not Found,Not Found,Not Found
1897,The food is delicious.,food,1,0.5878681540489197,1,0.3634118437767029,0,0.0,0,0.0,2,"food, place",food,0.5878681540489197,Positive,Neutral,Not Found,Not Found
1898,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,food,1,0.376554012298584,1,0.3424966037273407,0,0.0,0,0.0,2,"food, place",food,0.376554012298584,Positive,Neutral,Not Found,Not Found
1899,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,food,1,0.262298583984375,0,0.0,0,0.0,0,0.0,1,food,food,0.262298583984375,Neutral,Not Found,Not Found,Not Found
1900,"The food is outstanding and the service is quick, friendly and very professional.",food,1,0.5192291140556335,1,0.4700250625610351,0,0.0,1,0.4476149082183838,3,"food, place, service",food,0.5192291140556335,Positive,Neutral,Not Found,Positive
1901,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",food,1,0.2665041387081146,0,0.0,0,0.0,0,0.0,1,food,food,0.2665041387081146,Neutral,Not Found,Not Found,Not Found
1902,And they have these home made potato chips at the bar that are the most delicious things in the world!,food,1,0.3425978124141693,0,0.0,0,0.0,0,0.0,1,food,food,0.3425978124141693,Neutral,Not Found,Not Found,Not Found
1903,My husband and I enjoyed each of the 6 taste size portions and left completely full.,food,1,0.3975148499011993,0,0.0,0,0.0,0,0.0,1,food,food,0.3975148499011993,Neutral,Not Found,Not Found,Not Found
1904,"We all ate pasta entre'es, which were great.",food,1,0.2745991349220276,0,0.0,0,0.0,0,0.0,1,food,food,0.2745991349220276,Neutral,Not Found,Not Found,Not Found
1905,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,food,1,0.3436437249183655,0,0.0,0,0.0,0,0.0,1,food,food,0.3436437249183655,Neutral,Not Found,Not Found,Not Found
1906,The food was boring and expensive.,food,1,0.3789716958999634,1,0.3369516730308532,0,0.0,0,0.0,2,"food, place",food,0.3789716958999634,Negative,Neutral,Not Found,Not Found
1907,Terrific menu full of unique rolls and special dishes.,food,1,0.4764138460159302,1,0.359588086605072,0,0.0,0,0.0,2,"food, place",food,0.4764138460159302,Positive,Neutral,Not Found,Not Found
1908,"We love the food, drinks, and atmosphere!",food,1,0.437140941619873,1,0.4458744525909424,0,0.0,0,0.0,2,"food, place",place,0.4458744525909424,Positive,Positive,Not Found,Not Found
1909,"The vibe is very relaxed and cozy, service was great and the food was excellent!",food,1,0.3534915447235107,1,0.4885768890380859,0,0.0,1,0.3107399046421051,3,"food, place, service",place,0.4885768890380859,Positive,Positive,Not Found,Positive
1910,"If you are looking for a good quality, cheap eats - this is the place.",food,1,0.5489680767059326,1,0.3308373689651489,0,0.0,0,0.0,2,"food, place",food,0.5489680767059326,Positive,Positive,Not Found,Not Found
1911,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,food,1,0.1960992813110351,0,0.0,0,0.0,0,0.0,1,food,food,0.1960992813110351,Neutral,Not Found,Not Found,Not Found
1912,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",food,1,0.3159362077713012,0,0.0,0,0.0,0,0.0,1,food,food,0.3159362077713012,Neutral,Not Found,Not Found,Not Found
1913,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,food,1,0.2691580653190613,0,0.0,0,0.0,0,0.0,1,food,food,0.2691580653190613,Neutral,Not Found,Not Found,Not Found
1914,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",food,0,0.0,1,0.3708553314208984,0,0.0,0,0.0,1,place,place,0.3708553314208984,Not Found,Positive,Not Found,Not Found
1915,"The main course had an average portion, and was decent overall.",food,0,0.0,0,0.0,1,0.2089765965938568,0,0.0,1,price,price,0.2089765965938568,Not Found,Not Found,Neutral,Not Found
1916,The dinner menu is diverse and top-notch as well.,food,1,0.5719404220581055,1,0.4968756735324859,0,0.0,1,0.3335734009742737,3,"food, place, service",food,0.5719404220581055,Neutral,Neutral,Not Found,Neutral
1917,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",food,1,0.3915511071681976,0,0.0,0,0.0,0,0.0,1,food,food,0.3915511071681976,Neutral,Not Found,Not Found,Not Found
1918,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",food,1,0.3253097534179687,0,0.0,0,0.0,0,0.0,1,food,food,0.3253097534179687,Positive,Not Found,Not Found,Not Found
1919,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",food,1,0.3577733337879181,0,0.0,0,0.0,0,0.0,1,food,food,0.3577733337879181,Neutral,Not Found,Not Found,Not Found
1920,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,food,0,0.0,1,0.173017144203186,0,0.0,0,0.0,1,place,place,0.173017144203186,Not Found,Neutral,Not Found,Not Found
1921,Simple comfort food and what hot and lage portions.,food,1,0.4857593476772308,1,0.3256240785121918,0,0.0,0,0.0,2,"food, place",food,0.4857593476772308,Positive,Neutral,Not Found,Not Found
1922,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",food,1,0.3965826630592346,0,0.0,0,0.0,0,0.0,1,food,food,0.3965826630592346,Neutral,Not Found,Not Found,Not Found
1923,"Also, specify if you like your food spicy- its rather bland if you don't.",food,1,0.3685779273509979,0,0.0,0,0.0,0,0.0,1,food,food,0.3685779273509979,Neutral,Not Found,Not Found,Not Found
1924,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",food,1,0.3593724966049194,1,0.4038487374782562,0,0.0,1,0.3759796619415283,3,"food, place, service",place,0.4038487374782562,Negative,Positive,Not Found,Positive
1925,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",food,0,0.0,1,0.4018093049526214,0,0.0,0,0.0,1,place,place,0.4018093049526214,Not Found,Positive,Not Found,Not Found
1926,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",food,1,0.4595479965209961,1,0.3380516171455383,0,0.0,0,0.0,2,"food, place",food,0.4595479965209961,Neutral,Positive,Not Found,Not Found
1927,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",food,1,0.4753777682781219,1,0.4097590446472168,0,0.0,0,0.0,2,"food, place",food,0.4753777682781219,Positive,Positive,Not Found,Not Found
1928,My fish was delicious in an incredible curry sauce.,food,1,0.3404959440231323,0,0.0,0,0.0,0,0.0,1,food,food,0.3404959440231323,Neutral,Not Found,Not Found,Not Found
1929,"Even upon delivery, their juicy pork buns are quite good . .",food,1,0.2649449706077575,0,0.0,0,0.0,0,0.0,1,food,food,0.2649449706077575,Neutral,Not Found,Not Found,Not Found
1930,"Average to good Thai food, but terrible delivery.",food,1,0.3564590513706207,0,0.0,0,0.0,0,0.0,1,food,food,0.3564590513706207,Positive,Not Found,Not Found,Not Found
1931,And they provided a delicious dessert on the house!,food,1,0.2517042160034179,0,0.0,0,0.0,0,0.0,1,food,food,0.2517042160034179,Neutral,Not Found,Not Found,Not Found
1932,"The food is amazing, rich pastas and fresh doughy pizza.",food,1,0.4418599605560303,1,0.3650522232055664,0,0.0,0,0.0,2,"food, place",food,0.4418599605560303,Positive,Neutral,Not Found,Not Found
1933,"Food was very good, but not what I would consider out of this world.",food,1,0.43428635597229,0,0.0,0,0.0,0,0.0,1,food,food,0.43428635597229,Positive,Not Found,Not Found,Not Found
1934,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,food,1,0.2287273108959198,0,0.0,0,0.0,0,0.0,1,food,food,0.2287273108959198,Neutral,Not Found,Not Found,Not Found
1935,"Try the Pad Thai, it's fabulous and their prices are so cheap!",food,0,0.0,1,0.1700293570756912,0,0.0,0,0.0,1,place,place,0.1700293570756912,Not Found,Neutral,Not Found,Not Found
1936,Food is great and inexpensive.,food,1,0.4300920963287353,1,0.304585337638855,0,0.0,0,0.0,2,"food, place",food,0.4300920963287353,Positive,Neutral,Not Found,Not Found
1937,"Dessert - can't be missed, so save room!!!",food,0,0.0,1,0.273309588432312,0,0.0,0,0.0,1,place,place,0.273309588432312,Not Found,Positive,Not Found,Not Found
1938,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",food,1,0.3957105875015259,0,0.0,0,0.0,0,0.0,1,food,food,0.3957105875015259,Neutral,Not Found,Not Found,Not Found
1939,Ingredients are organic which is a real plus for me.,food,1,0.2484834194183349,0,0.0,0,0.0,0,0.0,1,food,food,0.2484834194183349,Neutral,Not Found,Not Found,Not Found
1940,It was so bad I actually refused to pay for my food.,food,1,0.1931288093328476,0,0.0,0,0.0,0,0.0,1,food,food,0.1931288093328476,Negative,Not Found,Not Found,Not Found
1941,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,food,1,0.461564153432846,1,0.5175566673278809,0,0.0,0,0.0,2,"food, place",place,0.5175566673278809,Positive,Positive,Not Found,Not Found
1942,"The staff was very attentive, the ambience lovely, and the food superb.",food,1,0.3920475244522095,1,0.4726591110229492,0,0.0,1,0.4561705589294433,3,"food, place, service",place,0.4726591110229492,Positive,Positive,Not Found,Positive
1943,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",food,1,0.4771997332572937,0,0.0,0,0.0,0,0.0,1,food,food,0.4771997332572937,Neutral,Not Found,Not Found,Not Found
1944,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,food,1,0.4028314352035522,1,0.50893235206604,0,0.0,1,0.3431527018547058,3,"food, place, service",place,0.50893235206604,Positive,Positive,Not Found,Positive
1945,"The waiters are sweet, the food is tasty and the bill is never too large.",food,1,0.3297809958457947,1,0.3951199650764465,0,0.0,1,0.4648786187171936,3,"food, place, service",service,0.4648786187171936,Positive,Neutral,Not Found,Positive
1946,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",food,1,0.5805227756500244,1,0.3337486386299133,0,0.0,0,0.0,2,"food, place",food,0.5805227756500244,Positive,Neutral,Not Found,Not Found
1947,"The menu may be small, but everything on it is delicious.",food,1,0.5561167597770691,1,0.3851317763328552,0,0.0,0,0.0,2,"food, place",food,0.5561167597770691,Positive,Neutral,Not Found,Not Found
1948,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,food,1,0.2599374055862427,0,0.0,0,0.0,0,0.0,1,food,food,0.2599374055862427,Neutral,Not Found,Not Found,Not Found
1949,It was divine melts in your mouth.,food,1,0.0469123311340808,0,0.0,0,0.0,0,0.0,1,food,food,0.0469123311340808,Neutral,Not Found,Not Found,Not Found
1950,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",food,1,0.1844049841165542,0,0.0,0,0.0,0,0.0,1,food,food,0.1844049841165542,Negative,Not Found,Not Found,Not Found
1951,The flavors robust and subtle.,food,1,0.387871652841568,0,0.0,0,0.0,0,0.0,1,food,food,0.387871652841568,Neutral,Not Found,Not Found,Not Found
1952,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",food,1,0.2785217761993408,0,0.0,0,0.0,0,0.0,1,food,food,0.2785217761993408,Neutral,Not Found,Not Found,Not Found
1953,"We concluded with tiramisu chocolate cake, both were delicious.",food,1,0.20271997153759,0,0.0,0,0.0,0,0.0,1,food,food,0.20271997153759,Neutral,Not Found,Not Found,Not Found
1954,"Service here was great, food was fantastic.",food,1,0.3550625145435333,1,0.3995745778083801,0,0.0,1,0.3953376412391662,3,"food, place, service",place,0.3995745778083801,Positive,Positive,Not Found,Positive
1955,The sauce is delicious and the crust is perfect.,food,1,0.3890853524208069,0,0.0,0,0.0,0,0.0,1,food,food,0.3890853524208069,Neutral,Not Found,Not Found,Not Found
1956,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",food,1,0.3225293755531311,1,0.3774735331535339,0,0.0,0,0.0,2,"food, place",place,0.3774735331535339,Negative,Neutral,Not Found,Not Found
1957,They have some great entrees here as well.,food,1,0.3758459091186523,1,0.3937480747699737,0,0.0,0,0.0,2,"food, place",place,0.3937480747699737,Neutral,Neutral,Not Found,Not Found
1958,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",food,1,0.5929222106933594,1,0.3292402625083923,0,0.0,0,0.0,2,"food, place",food,0.5929222106933594,Positive,Neutral,Not Found,Not Found
1959,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",food,0,0.0,1,0.250395119190216,0,0.0,0,0.0,1,place,place,0.250395119190216,Not Found,Neutral,Not Found,Not Found
1960,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,food,1,0.3888634443283081,0,0.0,0,0.0,0,0.0,1,food,food,0.3888634443283081,Neutral,Not Found,Not Found,Not Found
1961,I care more about the food and ambience.,food,1,0.3697599172592163,1,0.3782663941383362,0,0.0,0,0.0,2,"food, place",place,0.3782663941383362,Neutral,Neutral,Not Found,Not Found
1962,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",food,0,0.0,0,0.0,1,0.223859503865242,0,0.0,1,price,price,0.223859503865242,Not Found,Not Found,Negative,Not Found
1963,The garlic mashed potatoes are hands down the best in the city!,food,1,0.3431358635425567,1,0.3140261173248291,0,0.0,0,0.0,2,"food, place",food,0.3431358635425567,Neutral,Neutral,Not Found,Not Found
1964,Food and service was okay.,food,1,0.3544359803199768,1,0.3563185036182403,0,0.0,1,0.3962670564651489,3,"food, place, service",service,0.3962670564651489,Neutral,Neutral,Not Found,Neutral
1965,"Quality ingredients preparation all around, and a very fair price for NYC.",price,1,0.3811600804328918,0,0.0,0,0.0,0,0.0,1,food,food,0.3811600804328918,Neutral,Not Found,Not Found,Not Found
1966,"Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it.",price,1,0.3272767663002014,1,0.347968190908432,0,0.0,1,0.4018521904945373,3,"food, place, service",service,0.4018521904945373,Positive,Positive,Not Found,Positive
1967,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,price,1,0.4814075827598572,1,0.3103426992893219,0,0.0,0,0.0,2,"food, place",food,0.4814075827598572,Negative,Neutral,Not Found,Not Found
1968,The food is so cheap and the waiters are nice.,price,1,0.3988862931728363,1,0.4899166822433471,0,0.0,1,0.4170132875442505,3,"food, place, service",place,0.4899166822433471,Positive,Neutral,Not Found,Neutral
1969,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",price,1,0.2545925378799438,0,0.0,0,0.0,0,0.0,1,food,food,0.2545925378799438,Neutral,Not Found,Not Found,Not Found
1970,"The food is very good for it's price, better than most fried dumplings I've had.",price,1,0.3993434309959411,0,0.0,0,0.0,0,0.0,1,food,food,0.3993434309959411,Positive,Not Found,Not Found,Not Found
1971,There are much better places in NY with better prices.,price,0,0.0,0,0.0,1,0.3221319913864136,0,0.0,1,price,price,0.3221319913864136,Not Found,Not Found,Negative,Not Found
1972,I ate here a week ago and found most dishes average at best and too expensive.,price,1,0.4789222776889801,0,0.0,0,0.0,0,0.0,1,food,food,0.4789222776889801,Negative,Not Found,Not Found,Not Found
1973,The spicy Tuna roll is huge and probably the best that I've had at this price range.,price,1,0.2994937598705292,0,0.0,0,0.0,0,0.0,1,food,food,0.2994937598705292,Neutral,Not Found,Not Found,Not Found
1974,Price and quality of fish alone will keep us from making a return visit.,price,0,0.0,0,0.0,1,0.2752671241760254,0,0.0,1,price,price,0.2752671241760254,Not Found,Not Found,Negative,Not Found
1975,"Considering their price of $6.25 for lunch special, the dish was ridiculously small.",price,1,0.380546510219574,0,0.0,0,0.0,0,0.0,1,food,food,0.380546510219574,Neutral,Not Found,Not Found,Not Found
1976,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",price,0,0.0,0,0.0,0,0.0,1,0.3065022826194763,1,service,service,0.3065022826194763,Not Found,Not Found,Not Found,Positive
1977,For those prices and the dressed up atmosphere you expect more and should get more.,price,0,0.0,1,0.2527386248111725,0,0.0,0,0.0,1,place,place,0.2527386248111725,Not Found,Negative,Not Found,Not Found
1978,They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,price,1,0.342612624168396,1,0.3069317042827606,0,0.0,0,0.0,2,"food, place",food,0.342612624168396,Neutral,Neutral,Not Found,Not Found
1979,Nothing better than buying a snapple for $3.25 too.,price,0,0.0,0,0.0,1,0.1402651518583297,0,0.0,1,price,price,0.1402651518583297,Not Found,Not Found,Positive,Not Found
1980,Overall a disappointing experience for that price category.,price,0,0.0,0,0.0,1,0.2355867028236389,0,0.0,1,price,price,0.2355867028236389,Not Found,Not Found,Negative,Not Found
1981,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.",price,1,0.4207119941711426,1,0.4005302786827087,0,0.0,1,0.4113619327545166,3,"food, place, service",food,0.4207119941711426,Positive,Positive,Not Found,Positive
1982,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",price,1,0.2331820130348205,0,0.0,0,0.0,0,0.0,1,food,food,0.2331820130348205,Neutral,Not Found,Not Found,Not Found
1983,Slightly above average wines start at $70+ with only one selection listed at $30+.,price,0,0.0,0,0.0,1,0.2552327811717987,0,0.0,1,price,price,0.2552327811717987,Not Found,Not Found,Negative,Not Found
1984,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",price,1,0.3811904191970825,0,0.0,0,0.0,0,0.0,1,food,food,0.3811904191970825,Neutral,Not Found,Not Found,Not Found
1985,"You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.",price,1,0.3903956711292267,1,0.4786671698093414,0,0.0,0,0.0,2,"food, place",place,0.4786671698093414,Positive,Positive,Not Found,Not Found
1986,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,price,1,0.4457300305366516,1,0.3304117918014526,0,0.0,0,0.0,2,"food, place",food,0.4457300305366516,Positive,Neutral,Not Found,Not Found
1987,"Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).",price,0,0.0,0,0.0,1,0.1812939047813415,0,0.0,1,price,price,0.1812939047813415,Not Found,Not Found,Positive,Not Found
1988,But $1 for each small piece???,price,0,0.0,0,0.0,1,0.2414809763431549,0,0.0,1,price,price,0.2414809763431549,Not Found,Not Found,Negative,Not Found
1989,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,price,1,0.2315571308135986,0,0.0,0,0.0,0,0.0,1,food,food,0.2315571308135986,Neutral,Not Found,Not Found,Not Found
1990,Great value for the quality ingredients.,price,1,0.3684486746788025,0,0.0,0,0.0,0,0.0,1,food,food,0.3684486746788025,Neutral,Not Found,Not Found,Not Found
1991,"The Thali was small, thoroughly unremarkable, and $14.95.",price,0,0.0,0,0.0,1,0.2860106825828552,0,0.0,1,price,price,0.2860106825828552,Not Found,Not Found,Neutral,Not Found
1992,The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!,price,0,0.0,0,0.0,0,0.0,1,0.15818652510643,1,service,service,0.15818652510643,Not Found,Not Found,Not Found,Negative
1993,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",price,1,0.3494098782539367,0,0.0,1,0.3697065114974975,0,0.0,2,"food, price",price,0.3697065114974975,Neutral,Not Found,Negative,Not Found
1994,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",price,1,0.2549782395362854,0,0.0,0,0.0,0,0.0,1,food,food,0.2549782395362854,Neutral,Not Found,Not Found,Not Found
1995,And the bill was outragous.,price,0,0.0,0,0.0,1,0.1166552156209945,0,0.0,1,price,price,0.1166552156209945,Not Found,Not Found,Negative,Not Found
1996,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",price,1,0.447739839553833,1,0.4704843759536743,0,0.0,1,0.3502632081508636,3,"food, place, service",place,0.4704843759536743,Positive,Neutral,Not Found,Positive
1997,We spent $200 in this place and left hungry and very disappointed.,price,1,0.166535273194313,0,0.0,0,0.0,0,0.0,1,food,food,0.166535273194313,Negative,Not Found,Not Found,Not Found
1998,This restaurant is a wonderful place to go many times and it is reasonably priced.,price,1,0.4137024879455566,1,0.5235981345176697,0,0.0,1,0.3471319079399109,3,"food, place, service",place,0.5235981345176697,Neutral,Positive,Not Found,Neutral
1999,"Stick to dimsum, not super overpriced noodles.",price,1,0.1885972917079925,0,0.0,0,0.0,0,0.0,1,food,food,0.1885972917079925,Neutral,Not Found,Not Found,Not Found
2000,"The food is good, but very expensive for the casualness of it.",price,1,0.4641842246055603,1,0.3771690130233764,0,0.0,0,0.0,2,"food, place",food,0.4641842246055603,Positive,Negative,Not Found,Not Found
2001,The only fallback on this restaurant is the prices.,price,1,0.3013466298580169,1,0.3436636924743652,0,0.0,0,0.0,2,"food, place",place,0.3436636924743652,Neutral,Neutral,Not Found,Not Found
2002,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,price,1,0.376554012298584,1,0.3424966037273407,0,0.0,0,0.0,2,"food, place",food,0.376554012298584,Positive,Neutral,Not Found,Not Found
2003,The food was boring and expensive.,price,1,0.3789716958999634,1,0.3369516730308532,0,0.0,0,0.0,2,"food, place",food,0.3789716958999634,Negative,Neutral,Not Found,Not Found
2004,"If you are looking for a good quality, cheap eats - this is the place.",price,1,0.5489680767059326,1,0.3308373689651489,0,0.0,0,0.0,2,"food, place",food,0.5489680767059326,Positive,Positive,Not Found,Not Found
2005,"However, for what we spent, overall, it just was not up to par.",price,0,0.0,0,0.0,1,0.279352068901062,0,0.0,1,price,price,0.279352068901062,Not Found,Not Found,Negative,Not Found
2006,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,price,1,0.2691580653190613,0,0.0,0,0.0,0,0.0,1,food,food,0.2691580653190613,Neutral,Not Found,Not Found,Not Found
2007,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",price,0,0.0,1,0.4694949984550476,0,0.0,0,0.0,1,place,place,0.4694949984550476,Not Found,Negative,Not Found,Not Found
2008,I won't go back unless someone else is footing the bill.,price,0,0.0,0,0.0,0,0.0,1,0.1267676353454589,1,service,service,0.1267676353454589,Not Found,Not Found,Not Found,Negative
2009,"The $300 bill was a bit steep, but the experience was great.",price,0,0.0,0,0.0,1,0.2169954031705856,0,0.0,1,price,price,0.2169954031705856,Not Found,Not Found,Negative,Not Found
2010,The bagels are also reasonably priced for NYC.,price,0,0.0,1,0.2553601264953613,0,0.0,0,0.0,1,place,place,0.2553601264953613,Not Found,Neutral,Not Found,Not Found
